,Unnamed: 0,Unnamed: 0.1,song,artist,text,duration_ms,key,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
566,566,566,Smoke Break,Carrie Underwood,"[Verse 1]
She's a small-town, hard-workin' woman
Just tryna make a livin'
Workin' three jobs, feeding four little mouths
In a run-down kitchen
When you're never takin' nothin' and doin' nothin' but givin'
It's hard to be a good wife and a good mom and a good Christian

[Chorus]
She said, ""I don't drink
But sometimes I need a stiff drink
Sippin' from a highball glass
Let the world fade away""
She said, ""I don't smoke
But sometimes I need a long drag
Yeah, I know it might sound bad
But sometimes I need a smoke break""

[Verse 2]
He's a big-city, hard-workin' man just tryna climb the ladder
First generation to go to college instead of drivin' a tractor
Never had nothin' handed to him on a silver platter
It's hard to be a good man, good son
Do somethin' good that matters

[Chorus]
He said, ""I don't drink
But sometimes I wanna pop that top
Take a swig and make the world stop
And watch it fade away""
He said, ""I don't smoke
But sometimes I wanna light it up
Yeah, when things get tough
Sometimes I need a smoke break""
Yeah

[Middle 8]
So here's to you and here's to when the day gets long
Go ahead, I understand if you wanna take a load off

[Chorus]
I don't drink
But sometimes I need a stiff drink
Sipping from a highball glass
Let the world fade away
Yeah, and I don't smoke
But sometimes I need a long drag
Yeah, I know it might sound bad
But sometimes I need a, sometimes I need a

[Outro]
When the day gets long
When the work's all done
When the sun sets
When you need to forget
Grab that cup, mmm
Fill it up
Sip it slow
And let it all go
Ooh",198333,11,0.0513,0.453,0.839,0.0,0.348,-3.702,0.0511,160.16,0.55
692,692,692,Burning House,Cam,"[Intro]

[Verse 1]
I had a dream about a burning house
You were stuck inside, I couldn't get you out
I laid beside you and pulled you close
And the two of us went up in smoke
Love isn't all that it seems I did you wrong
I'll stay here with you until this dream is gone

[Chorus]
I've been sleepwalking
Been wandering all night
Trying to take what’s lost and broke
And make it right
I've been sleepwalking
Too close to the fire
But it's the only place that I can hold you tight
In this burning house

[Verse 2]
See you at a party and you look the same
I could take you back but people don't ever change
Wish that we could go back in time
I'd be the one you thought you'd find
Love isn't all that it seems I did you wrong
I'll stay here with you until this dream is gone

[Chorus]
I've been sleepwalking
Been wandering all night
Trying to take what’s lost and broke
And make it right
I've been sleepwalking
Too close to the fire
But it's the only place that I can hold you tight
In this burning house

[Bridge]
The flames are getting bigger now
In this burning house
I can hold on to you somehow
In this burning house
Oh, and I don't want to wake up
In this burning house

[Chorus]
I've been sleepwalking
Been wandering all night
Trying to take what’s lost and broke
And make it right
I've been sleepwalking
Too close to the fire
But it's the only place that I can hold you tight
In this burning house",231333,0,0.887,0.728,0.253,1.11e-05,0.133,-8.427,0.0304,140.923,0.457
504,504,504,She's Got A Way With Words,Blake Shelton,"[Verse 1]
When you put two and two together
You figure out love's got four letters
I shoulda known that when I met her
But she had to spell it out for me
After all that second guessing
It's been a long hard history lesson
Hell that's a class I got an F in
But now I understand perfectly

[Chorus]
She put the her in hurt
She put the why in try
She put the S.O.B. in sober
She put the hang in hangover (hangover)
She put the ex in sex
She put the low in blow
She put a big F.U. in my future
Yeah she’s got a way
She’s got a way with words
Yeah she's got a way with words

[Verse 2]
Little words like ""I"" and ""do""
Lying, cheating, screwed
Yeah all the words I thought I knew
They got a brand new meaning now

[Chorus]
She put the her in hurt
She put the why in try
She put the S.O.B. in sober
She put the hang in hangover (hangover)
She put the ex in sex
She put the low in blow
She put a big F.U. in my future
Yeah she’s got a way
She’s got a way with words
(Oh-oh-oh-oh
Oh-oh-oh-oh)
Yeah she's got a way with words
(Oh-oh-oh-oh
Oh-oh-oh-oh)
She put the her in hurt
She put the why in try
She put the S.O.B. in sober
She put the hang in hangover (hangover)
She put the ex in sex
She put the low in blow
She put a big F.U. in my future
Yeah she’s got a way
She’s got a way with words
(Oh-oh-oh-oh
Oh-oh-oh-oh)
Yeah she's got a way with words
(Oh-oh-oh-oh
Oh-oh-oh-oh)

[Outro]
She's got a way with words
She's got a way with words
Yeah she's got a way with words",,,,,,,,,,,
630,630,630,Do It Again,Pia Mia Featuring Chris Brown & Tyga,"[Verse 1: Tyga]
Yeah, ah, bye baby, they ain't fly, baby
Looking at the whip frame, that's a nice 'Cedes
Used to throw it to me, like Tom Brady
With the long blonde hair, that's Marcia Brady
I'm all about your Lately Chelsea high Handler, handle her
Got your legs racing hard on vacation
Uh, no exaggeration, said you amazing
Moving too fast, can't pace it, ah

[Verse 2: Pia Mia & (Tyga)]
Hey boy, when I first met you
Thought it was special, I told you that
Hey boy, up at Two Lover’s Point
When I kissed you, I meant it, oh
I wanna go back, ooh (I don't wanna go)
I wanna go back, ooh (but if you wanna go)
Can we go back? Can we take it back? (I'll make it happen though)
Boy, can we go back? (Let's do it soon, boo)

[Chorus: Pia Mia]
It was nice to, nice to know ya, let's do it again
How we did it in a one night stand
Boy, I wanna be more than a friend to ya
Nice to, nice to know ya, let's do it again
How we did it in a one night stand
Boy, I wanna be more than a friend to ya
Let's do it again

[Verse 3: Chris Brown & (Pia Mia)]
Hey baby, are you sure that you want it?
Or caught up in the moment? Let me know now
Oh baby, it got a little crazy on the first night
So I'ma have to do you better than the first time
I'm loving how you scratching and you gritting your teeth (hey)
I'm loving how that booty shake when it's on me (oh)
You gotta nigga blowing up your caller ID
Guess it was all a set up, you got me

[Chorus: Pia Mia & Chris Brown]
It was nice to, nice to know ya, let's do it again
How we did it in a one night stand
Boy I wanna be more than a friend to ya
Nice to, nice to know ya, let's do it again
How we did it in a one night stand
Boy, I wanna be more than a friend to ya
Let's do it again

[Bridge: Pia Mia]
I wanna go back, one more time
Wanna go back, let's do it again
Can we go back?
Can you take me, baby? Boy, can we go back? Ooh
I wanna go back, woah, oh, oh, oh
Wanna go back, let's do it again
Can we go back?
Can you take me, baby? Boy, can we go back?

[Chorus: Pia Mia & Chris Brown]
It was nice to, nice to know ya, let's do it again
How we did it in a one night stand
Boy, I wanna be more than a friend to ya (wanna be more, wanna be more)
Nice to, nice to know ya, let's do it again (oh, oh)
How we did it in a one night stand
Boy, I wanna be more than a friend to ya (ooh, woah, oh)

[Outro: Pia Mia & (Tyga)]
Let's do it again, oh, woah, oh, woah (yeah)
Let's do it again (yeah)
Let's do it again, oh, woah, oh, woah (ah)
Let's do it again
Let's do it again, oh, woah, oh, woah
Let's do it again, oh, woah, oh, woah (yeah, yeah)
Let's do it again (Pia let 'em know)",207746,8,0.0299,0.714,0.559,0.0,0.088,-6.543,0.0515,95.979,0.411
567,567,567,In My Blood,Shawn Mendes,"[Intro]
Help me, it's like the walls are caving in
Sometimes I feel like giving up
But I just can't
It isn't in my blood

[Verse 1]
Laying on the bathroom floor, feeling nothing
I'm overwhelmed and insecure, give me something
I could take to ease my mind slowly
Just have a drink and you'll feel better
Just take her home and you'll feel better
Keep telling me that it gets better
Does it ever?

[Pre-Chorus]
Help me, it's like the walls are caving in
Sometimes I feel like giving up
No medicine is strong enough
Someone help me
I'm crawling in my skin
Sometimes I feel like giving up
But I just can't

[Chorus]
It isn't in my blood
It isn't in my blood

[Verse 2]
I'm looking through my phone again feeling anxious
Afraid to be alone again, I hate this
I'm trying to find a way to chill, can't breathe, oh
Is there somebody who could...

[Pre-Chorus]
Help me, it's like the walls are caving in
Sometimes I feel like giving up
No medicine is strong enough
Someone help me
I'm crawling in my skin
Sometimes I feel like giving up
But I just can't

[Chorus]
It isn't in my blood
It isn't in my blood

[Bridge]
I need somebody now
I need somebody now
Someone to help me out
I need somebody now

[Pre-Chorus]
Help me, it's like the walls are caving in
Sometimes I feel like giving up
But I just can't

[Chorus]
It isn't in my blood
It isn't in my blood, oh

[Outro]
It isn't in my blood
I need somebody now
It isn't in my blood
I need somebody now
It isn't in my blood",211360,5,0.0573,0.622,0.712,0.0,0.13,-7.321,0.066,140.025,0.487
693,693,693,Backroad Song,Granger Smith,"Barbed wire fence carving out a hillside
Cutting holes in the midday sun
Like a postcard framed in a windshield covered in dust
I love the rhythm of an old grey blacktop, 33's just whistling by
Steer the wheel, one handed on a two lane, hugging that line
I got the windows down, no one else around singing

[Refrain]
(Ooh-ooh-ooh)
Freedom is the miles I'm rolling on
(Ooh-ooh-ooh)
Out here cruising to a backroad song
I feel the wheels like a melody, like a radio dialing in strong
Come on, come on sing along, sing along to my backroad song
(Ooh-ooh-ooh)
(Ooh-ooh-ooh)

I hit the brakes for an old New Holland, hammer down and pass him on up
The breeze smells like a summertime hay field's just been cut
I got the windows down, way out of town singing…

[Refrain]
(Ooh-ooh-ooh)
Freedom is the miles I'm rolling on
(Ooh-ooh-ooh)
Out here cruising to a backroad song
I feel the wheels like a melody, like a radio dialing in strong
C'mon, c'mon sing along, sing along to my backroad song
(Ooh-ooh-ooh)
(Ooh-ooh-ooh)

The only way today could get better, girl what I'm thinking
Is I can pick you up, you slide in this truck
And I can hear you singing

Ooh-ooh-ooh
Let me hear you sing it
Ooh-ooh-ooh

[Refrain]
(Ooh-ooh-ooh)
Freedom is the miles we're rolling on
(Ooh-ooh-ooh)
Out here cruising to a backroad song
I feel the wheels like a melody, like a radio dialing in strong
C'mon, c'mon sing along, sing along to my backroad song
C'mon, c'mon sing along, sing along to my backroad song

This is my backroad song
(Ooh-ooh-ooh)
(Feel the rhythm of it, feel the rhythm of it)
This is my backroad song
(Ooh-ooh-ooh)
(Feel the rhythm of it, feel the rhythm of it)
Come on, come on, sing along
(Ooh-ooh-ooh)
(Feel the rhythm of it, feel the rhythm of it)
To my backroad song
(Ooh-ooh-ooh)
(Feel the rhythm of it, feel the rhythm of it)",236787,11,0.0352,0.488,0.833,0.0172,0.34,-6.571,0.0437,174.006,0.751
505,505,505,This Is America,Childish Gambino,"[Intro: Choir]
Yeah, yeah, yeah, yeah, yeah
Yeah, yeah, yeah, go, go away
Yeah, yeah, yeah, yeah, yeah
Yeah, yeah, yeah, go, go away
Yeah, yeah, yeah, yeah, yeah
Yeah, yeah, yeah, go, go away
Yeah, yeah, yeah, yeah, yeah
Yeah, yeah, yeah, go, go away

[Bridge: Childish Gambino & Young Thug]
We just wanna party
Party just for you
We just want the money
Money just for you (Yeah)
I know you wanna party
Party just for free
Girl, you got me dancin' (Girl, you got me dancin')
Dance and shake the frame (Yeah)
We just wanna party (Yeah)
Party just for you (Yeah)
We just want the money (Yeah)
Money just for you (You)
I know you wanna party (Yeah)
Party just for free (Yeah)
Girl, you got me dancin' (Girl, you got me dancin', yeah)
Dance and shake the frame (Ooh)

[Chorus: Childish Gambino]
This is America
Don't catch you slippin' now
Don't catch you slippin' now
Look what I'm whippin' now
This is America (Woo)
Don't catch you slippin' now
Don't catch you slippin' now
Look what I'm whippin' now

[Verse 1: Childish Gambino, Young Thug, Blocboy JB & 21 Savage]
This is America (Skrrt, skrrt, woo)
Don't catch you slippin' now (Ayy)
Look how I'm livin' now
Police be trippin' now (Woo)
Yeah, this is America (Woo, ayy)
Guns in my area (Word, my area)
I got the strap (Ayy, ayy)
I gotta carry 'em
Yeah, yeah, I'ma go into this (Ugh)
Yeah, yeah, this is guerilla (Woo)
Yeah, yeah, I'ma go get the bag
Yeah, yeah, or I'ma get the pad
Yeah, yeah, I'm so cold like, yeah (Yeah)
I'm so dope like, yeah (Woo)
We gon' blow like, yeah (Straight up, uh)

[Refrain: Choir & Childish Gambino]
Ooh-ooh-ooh-ooh-ooh, tell somebody
You go tell somebody
Grandma told me
Get your money, Black man (Get your— Black man)
Get your money, Black man (Get your—Black man)
Get your money, Black man (Get your—Black man)
Get your money, Black man (Get your—Black man)
Black man

[Chorus: Childish Gambino, Young Thug, Slim Jxmmi & Quavo]
This is America (Woo, ayy)
Don't catch you slippin' now (Woo, woo, don't catch you slippin' now)
Don't catch you slippin' now (Ayy, woah)
Look what I'm whippin' now (Slime!)
This is America (Yeah, yeah)
Don't catch you slippin' now (Woah, ayy)
Don't catch you slippin' now (Ayy, woo)
Look what I'm whippin' now (Ayy)

[Verse 2: Childish Gambino, Quavo, Young Thug, 21 Savage & BlocBoy JB]
Look how I'm geekin' out (Hey)
I'm so fitted (I'm so fitted, woo)
I'm on Gucci (I'm on Gucci)
I'm so pretty (Yeah, yeah, woo)
I'm gon' get it (Ayy, I'm gon' get it)
Watch me move (Blaow)
This a celly (Ha)
That's a tool (Yeah)
On my Kodak (Woo) Black
Ooh, know that (Yeah, know that, hold on)
Get it (Woo, get it, get it)
Ooh, work it (21)
Hunnid bands, hunnid bands, hunnid bands (Hunnid bands)
Contraband, contraband, contraband (Contraband)
I got the plug in Oaxaca (Woah)
They gonna find you like ""blocka"" (Blaow)

[Refrain: Choir, Childish Gambino, & Young Thug]
Ooh-ooh-ooh-ooh-ooh, tell somebody
America, I just checked my following list, and
You go tell somebody
You mothafuckas owe me
Grandma told me
Get your money, Black man (Black man)
Get your money, Black man (Black man)
Get your money, Black man (Black man)
Get your money, Black man (Black man)
Black man
(1, 2, 3—get down)
Ooh-ooh-ooh-ooh-ooh, tell somebody
You go tell somebody
Grandma told me, ""Get your money""
Get your money, Black man (Black man)
Get your money, Black man (Black man)
Get your money, Black man (Black man)
Get your money, Black man (Black man)
Black man

[Outro: Young Thug]
You just a black man in this world
You just a barcode, ayy
You just a black man in this world
Drivin' expensive foreigns, ayy
You just a big dawg, yeah
I kenneled him in the backyard
No, probably ain't life to a dog
For a big dog",225773,5,0.117,0.854,0.463,0.0,0.354,-6.159,0.137,120.024,0.549
631,631,631,Photograph,Ed Sheeran,"[Verse 1]
Loving can hurt, loving can hurt sometimes
But it's the only thing that I know
When it gets hard, you know it can get hard sometimes
It is the only thing that makes us feel alive

[Pre-Chorus]
We keep this love in a photograph
We made these memories for ourselves
Where our eyes are never closing
Our hearts were never broken
And time's forever frozen, still

[Chorus 1]
So you can keep me
Inside the pocket of your ripped jeans
Holding me close until our eyes meet
You won't ever be alone, wait for me to come home

[Verse 2]
Loving can heal, loving can mend your soul
And it's the only thing that I know, know
I swear it will get easier, remember that with every piece of ya
And it's the only thing to take with us when we die

[Pre-Chorus]
We keep this love in a photograph
We made these memories for ourselves
Where our eyes are never closing
Our hearts were never broken
And time's forever frozen, still

[Chorus 2]
So you can keep me
Inside the pocket of your ripped jeans
Holding me close until our eyes meet
You won't ever be alone
And if you hurt me, that's okay baby
Only words bleed inside these pages
You just hold me
And I won’t ever let you go
Wait for me to come home
Wait for me to come home
Wait for me to come home
Wait for me to come home

[Bridge]
Oh you can fit me
Inside the necklace you got when you were sixteen
Next to your heartbeat where I should be
Keep it deep within your soul
And if you hurt me, that's okay baby
Only words bleed inside these pages
You just hold me
And I won’t ever let you go

[Outro]
When I'm away, I will remember how you kissed me
Under the lamppost back on Sixth street
Hearing you whisper through the phone
Wait for me to come home",258987,4,0.607,0.614,0.379,0.000464,0.0986,-10.48,0.0476,107.989,0.201
568,568,568,Again,Fetty Wap,"[Intro]
Yeah, baby
Ayy

[Chorus]
I want you to be mine again, baby, ayy
I know my lifestyle is driving you crazy, ayy
I cannot see myself without you
We call them fans, though, girl, you know how we do
I go out of my way to please you
I go out of my way to see you
And I want you to be mine again, baby, ayy
I know my lifestyle is driving you crazy, ayy
But I cannot see myself without you
We call them fans, though, girl, you know how we do
I go out of my way to please you
I go out of the way to see you
I ain't playing no games, I need you

[Verse 1]
Baby, can you understand I'm a young nigga living?
Coming from the trap, all a nigga know is get it
I ain't chasing no pussy, girl, I'm talkin' 'bout the digits
Big bank rolls in my pockets, all fifties
Turned a little check, then I showed you I could triple it
Baby, it's Zoovier, I only want you
I don't give a fuck who cares, tats on my face
She don’t give a fuck who stares, looking too good
Get you fucked on sight
I'm tryna finish this who I started with
I'm tryna spend it all who I got it with, ayy
She my trap queen, let her hit the bando, ayy
We be counting up, watch how far them bands go, ayy
Hop out my Bimmer, she jump out the Lambo, ayy
Roll them bands up, smooth how the wind go, ayy
Dumping wood guts all out the window, ayy
Married to the money, I ain't never lettin' go, ayy
Baby, it's ZooWap from the bando, ayy
Dumping wood guts all out the window, ayy
Married to the money, I ain't never let go, ayy
Baby, it's ZooWap from the fucking bando

[Chorus]
I want you to be mine again, baby (ayy, yeah, baby)
I know (ayy) my lifestyle is (ayy) driving you crazy (yeah, baby)
I cannot see myself without you (ayy)
We call them fans, though, girl, you know (baby) how we do
I go out of my way to please you (baby)
I go out of my way to see you (baby)
And I want you to be mine again, baby (yeah, baby)
I know my lifestyle is driving you crazy (yeah, baby)
But I cannot see myself without you
We call them fans, though, girl, you know how we do
I go out of my way to please you
I go out of the way to see you (yeah)
I ain't playing no games, I need you

[Verse 2]
I hope you know I need you, ayy, yeah, baby
I get up on my knees too, ayy, yeah, baby
Do anything to please you, ayy, yeah, baby
Top down when we breeze through, ayy, yeah baby
Know they call me Zoovier (Zoovier)
We living like a movie (Zoovier)
And all the bands down to going up, girl, you know we ran through it
I need you, baby, (baby), I ain’t afraid admit it
Girl, I need you, baby, ayy, (I need you baby) girl, tell me if you with it
Yeah, baby, all the bands, I'ma spend it
Big ZooWap to the finish (baby)
When I come through, they (baby) screaming out
Zoovier, baby, scream it loud

[Chorus]
I want you to be mine again, baby (I want you to be mine)
I know my lifestyle is driving you crazy (baby)
I cannot see myself without you (ay)
We call them fans, though, girl, you know how we do (we do)
I go out of my way to please you
I go out of my way to see you (yeah, baby)
And I want you to be mine again baby (I want you to be mine)
I know my lifestyle is driving you crazy
But I cannot see myself without you
We call them fans, though, girl, you know how we do
I go out of my way to please you (ayy)
I go out of the way to see you
I ain't playing no games, I need you

[Outro]
(Ooooo, oooo, yeah baby, baby, baby, baby, baby, baby, baby, baby, whoooo, ahhhh, oooooooo, ah)
And I want you to be mine again baby
I know my lifestyle is driving you crazy
But I cannot see myself without you
We call them fans, though, girl, you know how we do
I go out of my way to please you
I go out of the way to see you
I ain't playing no games, I need you",312240,11,0.0062,0.748,0.733,0.0,0.329,-4.421,0.072,93.019,0.291
694,694,694,Fake Love,BTS,"[방탄소년단의 FAKE LOVE 가사]

[Intro: V, Jungkook]
널 위해서라면 난
슬퍼도 기쁜 척 할 수가 있었어
널 위해서라면 난
아파도 강한 척 할 수가 있었어
사랑이 사랑만으로 완벽하길
내 모든 약점들은 다 숨겨지길
이뤄지지 않는 꿈속에서
피울 수 없는 꽃을 키웠어

[Hook: Jimin, Jin]
I'm so sick of this fake love, fake love, fake love
I'm so sorry but it's fake love, fake love, fake love

[Verse 1: RM, RM & Jungkook, J-Hope]
